lon,lat
235.061806,50.534222
235.05161099999998,50.552611
235.116972,50.564083
235.136694,50.593417
235.12147199999998,50.602028
235.145194,50.663167
235.133389,50.689083
235.166639,50.735028
235.096528,50.77325
235.079833,50.802444
235.131583,50.822417
235.158528,50.870806
235.206694,50.887389
235.178472,50.929194
235.14480600000002,50.925806
235.14675,50.901583
235.089833,50.837556
235.018361,50.811389
235.05663900000002,50.78525
235.051694,50.757417
235.114889,50.730028
235.073361,50.672222
235.10322200000002,50.639083
235.095083,50.61325
235.006722,50.563278
235.008194,50.537194
234.892417,50.501667
234.904083,50.445
234.88244400000002,50.428306
234.824972,50.407889
234.772444,50.425
234.769056,50.445833
234.729139,50.459972
234.7525,50.490028
234.741583,50.504556
234.6875,50.456639
234.647444,50.480806
234.633306,50.557917
234.622444,50.53
234.5975,50.530833
234.625778,50.51
234.622528,50.4875
234.583306,50.457889
234.525,50.442056
234.404111,50.449194
234.474111,50.547472
234.457472,50.581667
234.479139,50.666611
234.536611,50.67375
234.580778,50.716639
234.528306,50.72125
234.53413899999998,50.690028
234.47247199999998,50.675
234.44252799999998,50.632528
234.4475,50.596639
234.42577799999998,50.579139
234.44905599999998,50.550806
234.389139,50.516639
234.409111,50.511667
234.36411099999998,50.495806
234.419111,50.506639
234.38577800000002,50.452472
234.29325,50.42125
234.23083300000002,50.470833
234.30077799999998,50.49
234.229917,50.473722
234.22497199999998,50.491194
234.18080600000002,50.489972
234.191667,50.506222
234.274972,50.527917
234.22163899999998,50.532889
234.19325,50.521222
234.166611,50.540389
234.175833,50.519139
234.154111,50.495833
234.036611,50.467861
234.000778,50.476667
234.019972,50.492056
233.961667,50.472056
233.91783700000002,50.494766
234.018278,50.521222
234.003278,50.532083
234.097417,50.548361
234.06158299999998,50.547917
234.063333,50.562056
233.9325,50.519194
233.906583,50.483722
233.84655600000002,50.484528
233.715833,50.516611
233.719944,50.52875
233.791639,50.537917
233.81658299999998,50.516222
233.81911100000002,50.573333
233.94988899999998,50.611222
234.0,50.612056
234.05997200000002,50.637889
234.028333,50.642056
233.803333,50.579611
233.734083,50.595028
233.727417,50.615
233.75575,50.625
233.72666700000002,50.618722
233.700833,50.631667
233.839139,50.6475
233.82,50.636278
233.99163900000002,50.668722
234.23825,50.67625
234.253278,50.689556
234.269972,50.659556
234.274167,50.683306
234.315833,50.709194
234.314139,50.74
234.3825,50.757472
234.405778,50.795806
234.350806,50.855806
234.383306,50.875389
234.4475,50.87
234.5025,50.940028
234.460806,50.974139
234.463278,50.996222
234.421583,50.993722
234.40905600000002,50.971639
