-123.13,45.191,6.2446,3.4163,0.84,0.88,0
-122.96,44.974,6.0512,2.7272,0.51,0.52,0
-121.22,42.418,2.2367,1.7494,0.25,0.24,0
-121.8,47.52,2.0516,1.6797,0.87,1.1,0
-122.48,44.752,6.1317,2.5145,0.48,0.57,0
-122.27,46.551,4.1923,2.1574,0.35,0.38,0
-122.02,44.065,1.066,3.4119,1.48,1.94,0
-121.87,46.934,3.2337,2.0792,0.72,0.82,0
-122.36,46.189,3.717,2.1276,0.44,0.43,0
-123.55,44.505,8.539,3.2475,0.59,0.61,0
-123.83,44.777,8.3835,4.021,0.42,0.44,0
-121.54,46,3.864,1.2927,0.3,0.3,0
-121.93,47.142,1.786,0.99557,0.33,0.35,0
-123.79,45.907,7.0884,3.6352,1.11,1.16,0
-123.38,42.621,3.2229,4.3756,0.94,0.99,0
-120.7,46.728,4.2181,1.0833,1.56,1.55,0
-124.09,49.295,4.08,3.57,0.18,0.18,0
-124.09,49.295,4.08,3.57,0.18,0.18,0
-124.09,49.295,4.08,3.57,0.18,0.18,0
-124.6,48.37,8.3117,5.8728,0.58,0.56,0
-124.6,48.37,8.3117,5.8728,0.58,0.56,0
-125,49.949,1.97,2.7,0.59,0.64,0
-124.62,48.3,9.4995,6.3904,0.21,0.2,0
-124.62,48.298,9.501,6.387,0.21,0.2,0
-122.72,45.469,5.9366,2.8797,1,1.3,0
-123.97,45.134,9.8636,4.4427,0.19,0.2,0
-123.23,44.925,6.8204,3.3158,0.56,0.6,0
-124.06,44.585,10.156,5.2031,0.21,0.2,0
-124.08,46.3,11.058,6.1037,0.65,0.67,0
-123.44,46.1,6.6756,2.9816,0.76,1.03,0
-122.42,48.366,2.7441,2.1662,0.99,1.01,0
-124.06,44.58,10.16,5.2053,0.21,0.2,0
-126.62,49.592,7.1,6.07,0.31,0.27,0
-126.62,49.592,7.1,6.07,0.31,0.27,0
-122.25,47.685,3.0399,1.9192,0.33,0.33,0
-123.32,44.585,6.7553,3.3674,0.67,0.7,0
-122.5,43.752,4.7107,2.0549,0.42,0.48,0
-123.1,44.066,7.2012,1.4033,1.15,1.15,0
-120.72,46.951,1.7904,0.029407,0.36,0.35,0
-120.33,47.48,2.2497,-0.11263,0.79,0.91,0
-124.26,49.228,3.63,3.64,0.42,0.44,0
-122.91,46.967,4.9866,2.5287,0.38,0.37,0
-122.91,46.967,4.9866,2.5287,0.38,0.37,0
-123.23,42.692,5.821,3.2445,1.78,2.13,0
-123.92,46.972,9.9183,5.0273,0.57,0.6,0
-122.66,47.446,3.5867,1.5994,0.96,1.19,0
-122.66,47.447,3.5857,1.6005,0.96,1.19,0
-122.66,47.447,3.586,1.6002,0.96,1.19,0
-122.14,47.636,2.0509,2.8118,1.01,1.19,0
-125.4,49.823,3.21,1.66,0.63,0.67,0
-124.01,42.967,5.4127,5.518,0.62,0.62,0
-121.09,43.112,1.5703,1.6376,0.4,0.39,0
-120.95,44.923,2.7908,0.55291,0.28,0.3,0
-120.93,46.844,2.1792,0.5756,0.33,0.32,0
-123.36,41.807,2.3989,4.5173,0.4,0.39,0
-123.69,42.099,2.9296,4.5483,0.43,0.42,0
-123.63,42.275,2.7573,4.1559,0.42,0.41,0
-124.09,41.559,4.8842,5.7106,0.32,0.32,0
-124.23,42.209,5.9744,5.7182,0.66,0.66,0
-124.05,42.86,5.1498,5.5972,0.54,0.54,0
-124.41,43.09,8.4221,7.3731,0.74,0.74,0
-124.25,43.395,6.9824,6.1238,0.65,0.65,0
-123.98,43.614,7.0064,5.7558,0.97,0.97,0
-124.06,44.585,10.156,5.2033,0.21,0.2,0
-123.38,42.504,2.2364,4.3151,0.42,0.41,0
-123.43,43.14,4.0517,4.0312,0.39,0.39,0
-122.66,42.191,1.899,3.2028,0.4,0.39,0
-123.06,43.363,3.89,3.4942,0.56,0.55,0
-123.33,43.623,5.0137,3.3811,0.33,0.32,0
-123.33,43.623,5.0137,3.3811,0.33,0.32,0
-123.59,44.382,6.6683,3.7376,0.25,0.25,0
-123.43,44.689,6.7965,3.2925,0.84,0.83,0
-123.43,44.689,6.7965,3.2925,0.84,0.83,0
-123.1,44.941,5.8727,3.0511,0.33,0.33,0
-122.89,44.052,5.0846,2.5029,0.42,0.41,0
-122.93,44.535,5.3907,2.8101,0.37,0.36,0
-122.58,44.496,4.689,2.5941,0.56,0.56,0
-121.78,42.26,1.0276,1.9788,0.37,0.36,0
-121.77,43.177,2.5066,2.1241,0.49,0.49,0
-122.22,44.342,5.2303,1.4312,0.44,0.44,0
-122.22,44.342,5.2303,1.4312,0.44,0.44,0
-122.48,44.841,5.1605,2.373,0.45,0.46,0
-121.95,44.435,4.1079,1.1224,0.27,0.28,0
-121.57,44.297,4.7875,1.1356,0.38,0.38,0
-121.57,44.297,4.7875,1.1356,0.38,0.38,0
-120.38,42.469,0.59783,1.3493,0.37,0.36,0
-120.6,43.812,2.2709,0.86156,0.4,0.39,0
-123.86,45.022,8.5684,5.5391,0.62,0.62,0
-123.82,45.309,8.9475,5.1071,0.55,0.55,0
-123.82,45.309,8.9475,5.1071,0.55,0.55,0
-123.92,46.926,10.457,5.7961,2.04,2.04,0
-123.61,47.434,6.7086,3.8395,1.29,1.29,0
-123.81,47.513,9.3447,4.5366,0.66,0.66,0
-123.81,47.513,9.3447,4.5366,0.66,0.66,0
-124.56,47.937,14.226,8.1255,0.19,0.2,0
-124.31,47.766,12.977,8.221,0.36,0.35,0
-124.14,48.062,9.5301,7.5123,0.36,0.36,0
-123.39,45.158,6.4803,4.0215,0.37,0.36,0
-123.64,45.629,7.8045,4.4,0.39,0.38,0
-123.15,45.19,5.3855,3.2251,0.37,0.36,0
-123.93,45.955,12.287,5.011,0.38,0.38,0
-123.38,46.2,6.9939,3.4533,0.28,0.27,0
-123.24,45.851,7.0206,3.1798,0.28,0.27,0
-123.08,46.111,4.223,4.4166,0.84,0.85,0
-123.16,45.538,6.3779,2.4625,0.38,0.38,0
-123.16,45.538,6.3779,2.4625,0.38,0.38,0
-122.59,45.221,5.3104,2.0178,0.19,0.2,0
-120.15,48.426,0.13338,1.3772,0.49,0.5,0
-122.69,45.835,4.7532,3.0939,0.62,0.62,0
-123.73,46.656,8.3952,4.9976,0.36,0.35,0
-123.3,46.575,6.2979,3.4469,0.28,0.27,0
-123.41,47.237,6.7821,3.9528,0.42,0.41,0
-122.87,46.589,6.0442,1.7618,0.31,0.31,0
-122.87,46.589,6.0442,1.7618,0.31,0.31,0
-122.43,46.532,4.2441,2.783,0.5,0.5,0
-122.43,46.532,4.2441,2.783,0.5,0.5,0
-122.94,47.288,5.0054,2.9363,0.28,0.27,0
-122.87,47.823,4.2362,2.1726,0.43,0.49,0
-122.85,46.453,3.8349,2.7275,0.74,0.74,0
-122.51,47.803,4.1371,2.0571,2.04,2.04,0
-122.34,45.43,5.1948,1.917,2.02,2.02,0
-121.88,45.676,3.5233,1.958,0.37,0.37,0
-123.44,47.004,6.595,3.8026,0.27,0.27,0
-121.68,46.623,3.0536,0.64304,0.25,0.24,0
-121.08,47.74,1.2791,1.134,0.43,0.42,0
-123.5,48.06,6.313,3.6627,0.68,0.69,0
-123.5,48.06,6.313,3.6627,0.68,0.69,0
-123.5,48.06,6.313,3.6627,0.68,0.69,0
-123.13,48.045,4.5578,2.9581,0.3,0.3,0
-122.46,48.002,3.8391,2.4601,0.37,0.36,0
-122.67,48.419,3.3405,2.4393,0.31,0.3,0
-122.91,48.708,3.4991,2.9612,0.29,0.29,0
-122.49,48.856,2.3576,2.5481,0.38,0.38,0
-122.49,48.856,2.3576,2.5481,0.38,0.38,0
-121.62,48.261,1.8825,1.3841,0.35,0.34,0
-121.29,48.51,1.9432,2.0529,0.83,0.84,0
-121.07,48.73,0.79686,1.7692,0.38,0.38,0
-120.67,45.59,2.4203,0.58565,0.37,0.37,0
-122.89,46.116,5.3384,2.5541,0.22,0.22,0
-120.01,45.911,2.1599,-0.016533,0.38,0.37,0
-122.35,46.11,4.7503,0.84763,0.33,0.34,0
-122.16,46.03,3.2806,0.014642,0.52,0.52,0
-122.36,46.19,3.7168,2.1261,0.44,0.43,0
-122.23,46.231,3.2438,3.3978,0.34,0.33,0
-122.22,46.178,5.0112,1.286,0.55,0.54,0
-122.13,46.195,5.4614,1.7212,0.46,0.46,0
-122.2,46.145,4.8152,-1.1821,0.53,0.52,0
-122.14,46.245,4.5498,3.9822,0.77,0.8,0
-122.42,41.831,1.7477,2.7254,0.76,0.76,0
-123.98,41.846,6.0927,5.5052,0.48,0.48,0
-121.67,45.344,4.9226,0.90452,0.62,0.62,0
-122.14,46.245,4.5498,3.9822,0.77,0.8,0
-124.2,47.209,14.394,8.4261,0.23,0.22,0
-124.21,47.218,14.384,8.4362,0.23,0.22,0
-124.2,47.213,12.649,9.051,0.43,0.42,0
-124.2,47.213,14.389,8.431,0.23,0.22,0
-124.2,47.213,14.389,8.431,0.23,0.22,0
-122.87,42.336,3.2814,3.2194,0.59,0.7,0
-121.68,46.607,3.6662,1.4739,0.48,0.52,0
-120.55,42.704,2.7839,0.79002,0.68,0.91,0
-124.72,49.138,5.7,5.19,0.52,0.58,0
-125.04,48.865,7.0208,5.2163,0.46,0.49,0
-122.57,47.172,3.7049,1.7084,0.27,0.27,0
-122.97,44.51,7.2719,2.4103,0.78,0.89,0
-122.28,47.898,3.5106,1.8797,0.32,0.32,0
-122.28,47.898,3.5106,1.8797,0.32,0.32,0
-123.45,48.648,4.2814,2.7992,0.25,0.25,0
-123.45,48.648,4.2814,2.7992,0.25,0.25,0
-123.45,48.648,4.2814,2.7992,0.25,0.25,0
-123.45,48.648,4.2814,2.7992,0.25,0.25,0
-123.45,48.648,4.2814,2.7992,0.25,0.25,0
-123.45,48.649,4.2813,2.7993,0.25,0.25,0
-121.28,44.061,3.3184,0.87735,0.47,0.53,0
-121.98,41.26,0.15802,2.3436,1.88,1.9,0
-122.68,47.926,3.7252,1.1401,0.66,0.69,0
-122.68,47.922,3.7287,1.1352,0.66,0.69,0
-121.69,43.991,5.1451,-0.30282,0.9,0.9,0
-122.27,47.908,2.3936,1.2798,0.46,0.54,0
-124.45,49.709,2.27,3.31,0.49,0.52,0
-121.55,45.711,3.8658,1.0884,0.24,0.25,0
-124.12,44.17,9.3195,4.6648,0.63,0.64,0
-122.63,47.73,3.8582,1.3345,0.45,0.53,0
-124.46,49.807,3.02,2.52,0.5,0.55,0
-123.82,45.421,8.8684,4.4764,0.26,0.29,0
-122.61,47.391,4.0905,1.2318,0.25,0.24,0
-120.87,44.301,2.8458,2.0752,0.61,0.67,0
-122.92,46.04,5.1794,3.1733,1.03,0.96,0
-122.92,46.04,5.1794,3.1732,1.03,0.96,0
-122.51,42.741,3.0669,3.3086,0.61,0.72,0
-126.12,49.619,4.71,2.44,0.6,0.62,0
-122.28,47.571,2.991,-1.6572,1.33,1.52,0
-124.86,49.256,4.69,3.97,0.24,0.23,0
-123.49,48.117,4.3454,3.7768,0.62,0.63,0
-124.41,48.544,7.1778,6.5805,0.73,0.76,0
-122.72,46.533,5.2914,2.1494,0.33,0.38,0
-124.26,41.783,8.314,7.2829,0.23,0.23,0
-124.26,41.783,8.314,7.2829,0.23,0.23,0
-124.26,41.783,8.314,7.2829,0.23,0.23,0
-122.01,47.5,2.8736,0.14965,0.23,0.23,0
-122.01,47.5,2.8736,0.14965,0.23,0.23,0
-124.12,48.198,7.663,5.0284,0.33,0.36,0
-122.89,47.837,4.3157,2.7533,0.98,1.03,0
-124.33,47.54,12.911,8.6162,0.33,0.38,0
-124.56,47.935,14.228,8.1216,0.19,0.2,0
-122.55,47.571,2.4964,1.3638,2.43,2.66,0
-120.26,48.508,-0.84029,2.2998,0.43,0.48,0
-125.84,49.084,7.9,6.44,0.48,0.53,0
-121.15,44.26,3.2558,0.32782,0.18,0.18,0
-124.1,43.703,7.711,5.051,0.51,0.54,0
-121.73,46.768,3.4845,1.7287,0.51,0.58,0
-124.4,48.556,6.6027,3.4265,0.86,0.93,0
-123.46,45.797,6.863,3.0648,0.36,0.41,0
-123.6,42.719,3.9135,4.1742,0.38,0.38,0
-122.57,45.547,4.8592,2.3498,0.29,0.3,0
-122.1,42.473,2.2369,3.1024,0.73,0.85,0
